user_id,prd_id,title,ranking
Grenada,Snacks,Snacks,2776
Belgium,Snacks,Snacks,3689
Czech Republic,Vegetables,Vegetables,1106
Djibouti,Beverages,Beverages,6908
Norway,Beverages,Beverages,5006
Mali,Snacks,Snacks,6341
Cambodia,Snacks,Snacks,3888
Central African Republic,Cosmetics,Cosmetics,7652
Estonia,Beverages,Beverages,9669
Namibia,Cosmetics,Cosmetics,9006
Nauru,Snacks,Snacks,6761
Sudan,Beverages,Beverages,1065
Burkina Faso,Baby Food,Baby Food,2079
Kenya,Cereal,Cereal,6995
United States of America,Personal Care,Personal Care,5036
Central African Republic,Fruits,Fruits,2459
Sierra Leone,Office Supplies,Office Supplies,7548
Laos,Household,Household,5621
Kuwait,Fruits,Fruits,4027
Antigua and Barbuda ,Office Supplies,Office Supplies,7146
Cyprus,Office Supplies,Office Supplies,1388
Myanmar,Fruits,Fruits,197
Bulgaria,Cereal,Cereal,9045
Rwanda,Clothes,Clothes,439
Netherlands,Cereal,Cereal,8913
Tunisia ,Cereal,Cereal,6035
Belarus,Cosmetics,Cosmetics,5404
Tonga,Vegetables,Vegetables,7650
Saint Lucia,Clothes,Clothes,5434
Papua New Guinea,Fruits,Fruits,8448
Antigua and Barbuda ,Beverages,Beverages,8416
Ireland,Office Supplies,Office Supplies,4093
Cyprus,Household,Household,6264
Saint Lucia,Baby Food,Baby Food,2748
Spain,Meat,Meat,3393
Monaco,Cosmetics,Cosmetics,5078
Swaziland,Beverages,Beverages,6716
Burundi,Household,Household,4248
Greenland,Cereal,Cereal,5648
The Bahamas,Baby Food,Baby Food,5920
Ethiopia,Snacks,Snacks,2102
Slovenia,Vegetables,Vegetables,8260
Malaysia,Beverages,Beverages,493
Algeria,Beverages,Beverages,1931
Bosnia and Herzegovina,Personal Care,Personal Care,7734
San Marino,Vegetables,Vegetables,97
Sweden,Cosmetics,Cosmetics,3241
Nicaragua,Fruits,Fruits,8422
Papua New Guinea,Office Supplies,Office Supplies,8926
Japan,Snacks,Snacks,5071
Tunisia ,Cereal,Cereal,9204
Kosovo,Cosmetics,Cosmetics,707
Afghanistan,Meat,Meat,989
El Salvador,Baby Food,Baby Food,8494
Comoros,Beverages,Beverages,3695
Nigeria,Beverages,Beverages,4097
Somalia,Cosmetics,Cosmetics,9236
United States of America,Cereal,Cereal,5680
Austria,Snacks,Snacks,2027
Kosovo,Household,Household,3906
Trinidad and Tobago,Meat,Meat,8980
Belgium,Office Supplies,Office Supplies,1941
Latvia,Cosmetics,Cosmetics,9511
Netherlands,Clothes,Clothes,5447
Mali,Clothes,Clothes,5533
Turkey,Baby Food,Baby Food,2588
Montenegro,Baby Food,Baby Food,1461
Lithuania,Fruits,Fruits,4030
Nepal,Fruits,Fruits,4208
Namibia,Fruits,Fruits,2936
Mozambique,Personal Care,Personal Care,3188
Cameroon,Meat,Meat,4970
Australia,Baby Food,Baby Food,316
Macedonia,Vegetables,Vegetables,8295
Federated States of Micronesia,Cosmetics,Cosmetics,6
Cape Verde,Household,Household,3578
Chad,Office Supplies,Office Supplies,9171
Monaco,Office Supplies,Office Supplies,3980
Qatar,Baby Food,Baby Food,7227
Mozambique,Baby Food,Baby Food,5166
Nigeria,Household,Household,6086
Armenia,Household,Household,5301
Malaysia,Fruits,Fruits,163
Slovenia,Personal Care,Personal Care,5049
Djibouti,Baby Food,Baby Food,6371
Iceland,Meat,Meat,7573
South Sudan,Cereal,Cereal,4126
Philippines,Snacks,Snacks,8537
Madagascar,Meat,Meat,5341
Singapore,Baby Food,Baby Food,6106
North Korea,Snacks,Snacks,4430
Kyrgyzstan,Snacks,Snacks,944
Montenegro,Meat,Meat,8308
Swaziland,Vegetables,Vegetables,6214
Bhutan,Household,Household,6387
Guinea,Beverages,Beverages,7582
South Korea,Cosmetics,Cosmetics,583
Turkmenistan,Snacks,Snacks,3210
Vietnam,Clothes,Clothes,5310
Saint Lucia,Cosmetics,Cosmetics,3763
Laos,Snacks,Snacks,7480
Saudi Arabia,Household,Household,2405
South Africa,Office Supplies,Office Supplies,6510
Mongolia,Snacks,Snacks,4800
Sierra Leone,Meat,Meat,4312
Guatemala,Cereal,Cereal,9112
El Salvador,Snacks,Snacks,5300
Slovenia,Fruits,Fruits,6006
Sierra Leone,Personal Care,Personal Care,6390
Angola,Fruits,Fruits,8644
Democratic Republic of the Congo,Cosmetics,Cosmetics,6994
Armenia,Meat,Meat,2692
Russia,Fruits,Fruits,9026
Liberia,Office Supplies,Office Supplies,6314
Trinidad and Tobago,Household,Household,6902
Seychelles ,Beverages,Beverages,172
Myanmar,Household,Household,7535
Luxembourg,Clothes,Clothes,7432
Mali,Personal Care,Personal Care,339
Nicaragua,Personal Care,Personal Care,3758
Tajikistan,Cosmetics,Cosmetics,7227
Fiji,Personal Care,Personal Care,7314
Cuba,Cereal,Cereal,2615
Vanuatu,Snacks,Snacks,8763
Solomon Islands,Snacks,Snacks,3417
Ethiopia,Cereal,Cereal,1269
Ireland,Office Supplies,Office Supplies,9045
Greece,Snacks,Snacks,498
Malaysia,Beverages,Beverages,1415
Albania,Office Supplies,Office Supplies,4613
Haiti,Snacks,Snacks,4940
Vietnam,Snacks,Snacks,4277
Malawi,Household,Household,6535
Zambia,Snacks,Snacks,2655
Cameroon,Meat,Meat,5613
Eritrea,Baby Food,Baby Food,5412
Belize,Vegetables,Vegetables,4088
Laos,Personal Care,Personal Care,710
Bhutan,Household,Household,6376
Barbados,Household,Household,9215
Liberia,Cereal,Cereal,9389
Algeria,Beverages,Beverages,4090
Solomon Islands,Personal Care,Personal Care,2542
Brunei,Snacks,Snacks,999
Sierra Leone,Cosmetics,Cosmetics,7748
Belize,Beverages,Beverages,8107
Brunei,Office Supplies,Office Supplies,9423
Slovenia,Baby Food,Baby Food,6077
Libya,Clothes,Clothes,4480
Democratic Republic of the Congo,Beverages,Beverages,8073
Sweden,Vegetables,Vegetables,2332
Malta,Cosmetics,Cosmetics,9761
Morocco,Cereal,Cereal,4895
Cambodia,Cereal,Cereal,9302
South Africa,Household,Household,6582
Kuwait,Personal Care,Personal Care,7363
Belarus,Office Supplies,Office Supplies,4307
South Africa,Personal Care,Personal Care,7106
United Kingdom,Meat,Meat,7484
Pakistan,Personal Care,Personal Care,4196
Senegal,Beverages,Beverages,8027
Burkina Faso,Snacks,Snacks,6797
Sao Tome and Principe,Fruits,Fruits,351
Zambia,Vegetables,Vegetables,5572
Bosnia and Herzegovina,Snacks,Snacks,1370
Sao Tome and Principe,Snacks,Snacks,3687
Yemen,Beverages,Beverages,497
Benin,Baby Food,Baby Food,6805
Kazakhstan,Office Supplies,Office Supplies,9646
Liberia,Beverages,Beverages,3090
Israel,Beverages,Beverages,3233
Tanzania,Snacks,Snacks,3206
Slovakia,Snacks,Snacks,8170
Zambia,Vegetables,Vegetables,317
Bangladesh,Vegetables,Vegetables,3871
Bangladesh,Baby Food,Baby Food,88
Indonesia,Vegetables,Vegetables,2252
Guatemala,Cosmetics,Cosmetics,681
Thailand,Office Supplies,Office Supplies,7725
Latvia,Snacks,Snacks,2763
Nepal,Cereal,Cereal,7206
Belarus,Clothes,Clothes,9496
Papua New Guinea,Office Supplies,Office Supplies,107
San Marino,Meat,Meat,6544
Laos,Vegetables,Vegetables,8343
Iceland,Fruits,Fruits,2072
Fiji,Meat,Meat,6329
Angola,Cosmetics,Cosmetics,6744
Hungary,Vegetables,Vegetables,978
United Arab Emirates,Baby Food,Baby Food,3723
Malta,Beverages,Beverages,1704
France,Cosmetics,Cosmetics,8675
Liechtenstein,Fruits,Fruits,421
Georgia,Baby Food,Baby Food,9762
Sao Tome and Principe,Beverages,Beverages,1544
Marshall Islands,Personal Care,Personal Care,7649
Belize,Vegetables,Vegetables,1987
South Korea,Household,Household,5500
Haiti,Household,Household,1162
Senegal,Clothes,Clothes,8979
Armenia,Snacks,Snacks,986
Kenya,Cereal,Cereal,6250
Thailand,Office Supplies,Office Supplies,5871
Slovenia,Clothes,Clothes,7978
Marshall Islands,Snacks,Snacks,2732
Fiji,Personal Care,Personal Care,7325
Liberia,Vegetables,Vegetables,982
United Arab Emirates,Baby Food,Baby Food,9957
Palau,Clothes,Clothes,2536
Zambia,Fruits,Fruits,4037
Brunei,Clothes,Clothes,1809
The Bahamas,Meat,Meat,230
Eritrea,Household,Household,5713
Turkmenistan,Office Supplies,Office Supplies,1699
Lebanon,Clothes,Clothes,3663
Malawi,Household,Household,4109
Cameroon,Snacks,Snacks,7573
Vanuatu,Vegetables,Vegetables,5623
The Gambia,Household,Household,1858
Kosovo,Personal Care,Personal Care,6906
Morocco,Meat,Meat,3430
Zimbabwe,Cereal,Cereal,1122
Nepal,Personal Care,Personal Care,1705
Equatorial Guinea,Meat,Meat,3935
Republic of the Congo,Snacks,Snacks,8597
Austria,Baby Food,Baby Food,3508
Honduras,Beverages,Beverages,8518
Syria,Household,Household,507
Grenada,Cereal,Cereal,8384
Vatican City,Fruits,Fruits,8094
Cote d'Ivoire,Household,Household,7609
Croatia,Fruits,Fruits,1934
Austria,Meat,Meat,8106
Indonesia,Baby Food,Baby Food,192
Niger,Cosmetics,Cosmetics,4290
Germany,Meat,Meat,3531
Egypt,Fruits,Fruits,3075
Oman,Personal Care,Personal Care,5115
Finland,Household,Household,3874
Kenya,Household,Household,608
Trinidad and Tobago,Meat,Meat,8602
Serbia,Cosmetics,Cosmetics,8174
Angola,Vegetables,Vegetables,1673
Tuvalu,Baby Food,Baby Food,8479
Azerbaijan,Personal Care,Personal Care,1
Saudi Arabia,Beverages,Beverages,4684
Kuwait,Office Supplies,Office Supplies,3000
Kosovo,Personal Care,Personal Care,2455
Maldives,Household,Household,2584
Sudan,Cosmetics,Cosmetics,9956
France,Cereal,Cereal,3168
Kosovo,Clothes,Clothes,7850
Mauritius ,Baby Food,Baby Food,1664
Niger,Baby Food,Baby Food,9302
Canada,Personal Care,Personal Care,7488
Latvia,Personal Care,Personal Care,9976
Liberia,Clothes,Clothes,2553
Slovenia,Clothes,Clothes,8036
Afghanistan,Cosmetics,Cosmetics,1274
Mali,Meat,Meat,4146
Liechtenstein,Cosmetics,Cosmetics,564
United Arab Emirates,Personal Care,Personal Care,1469
Guatemala,Baby Food,Baby Food,9837
Indonesia,Personal Care,Personal Care,5671
South Korea,Meat,Meat,1008
Antigua and Barbuda ,Clothes,Clothes,4915
Bulgaria,Vegetables,Vegetables,8491
Slovakia,Cereal,Cereal,9865
Azerbaijan,Snacks,Snacks,9199
Guinea,Office Supplies,Office Supplies,3685
Angola,Vegetables,Vegetables,2547
Belize,Fruits,Fruits,2040
Tajikistan,Personal Care,Personal Care,449
Cyprus,Snacks,Snacks,3093
Maldives,Fruits,Fruits,7319
Cameroon,Fruits,Fruits,7508
Estonia,Snacks,Snacks,71
Guatemala,Fruits,Fruits,8450
New Zealand,Vegetables,Vegetables,8119
Syria,Vegetables,Vegetables,1582
Qatar,Snacks,Snacks,3377
Japan,Clothes,Clothes,5070
Chad,Snacks,Snacks,259
Trinidad and Tobago,Household,Household,9575
Jordan,Clothes,Clothes,5679
China,Clothes,Clothes,8264
Equatorial Guinea,Snacks,Snacks,9052
Croatia,Personal Care,Personal Care,6799
Panama,Beverages,Beverages,2291
Palau,Vegetables,Vegetables,3345
Netherlands,Clothes,Clothes,9810
Panama,Cosmetics,Cosmetics,8566
Papua New Guinea,Meat,Meat,8524
Yemen,Clothes,Clothes,5626
Tunisia ,Personal Care,Personal Care,7846
China,Clothes,Clothes,189
Dominican Republic,Clothes,Clothes,9691
Estonia,Fruits,Fruits,419
United States of America,Household,Household,8473
Swaziland,Meat,Meat,6981
Zimbabwe,Snacks,Snacks,1105
Dominican Republic,Cereal,Cereal,3037
Ethiopia,Fruits,Fruits,7002
Jamaica,Personal Care,Personal Care,4253
France,Beverages,Beverages,8078
Malta,Vegetables,Vegetables,8792
Turkey,Meat,Meat,8746
Saint Vincent and the Grenadines,Vegetables,Vegetables,7319
Austria,Vegetables,Vegetables,5922
Somalia,Vegetables,Vegetables,2997
Serbia,Personal Care,Personal Care,9019
Hungary,Snacks,Snacks,1491
Afghanistan,Fruits,Fruits,9951
Poland,Fruits,Fruits,964
Namibia,Snacks,Snacks,3131
Israel,Office Supplies,Office Supplies,2081
Denmark,Beverages,Beverages,5476
Russia,Fruits,Fruits,8006
Chad,Office Supplies,Office Supplies,6397
Sweden,Vegetables,Vegetables,4403
Syria,Office Supplies,Office Supplies,7810
Central African Republic,Clothes,Clothes,9435
Switzerland,Personal Care,Personal Care,4128
Djibouti,Household,Household,3768
Belgium,Cosmetics,Cosmetics,2265
Canada,Clothes,Clothes,564
Trinidad and Tobago,Meat,Meat,1637
Andorra,Household,Household,5488
Tanzania,Vegetables,Vegetables,4155
Kosovo,Personal Care,Personal Care,6705
Antigua and Barbuda ,Vegetables,Vegetables,4236
United States of America,Personal Care,Personal Care,4878
Montenegro,Baby Food,Baby Food,8792
Botswana,Meat,Meat,3170
El Salvador,Meat,Meat,7238
Federated States of Micronesia,Clothes,Clothes,7248
Estonia,Personal Care,Personal Care,1487
Liberia,Personal Care,Personal Care,5273
Lebanon,Baby Food,Baby Food,5955
South Sudan,Cosmetics,Cosmetics,7911
Bangladesh,Cosmetics,Cosmetics,7554
Vietnam,Cosmetics,Cosmetics,8326
Guinea-Bissau,Cosmetics,Cosmetics,5700
Gabon,Cosmetics,Cosmetics,2181
Namibia,Baby Food,Baby Food,2305
Vietnam,Office Supplies,Office Supplies,7641
Republic of the Congo,Cosmetics,Cosmetics,1785
Solomon Islands,Baby Food,Baby Food,5369
Saudi Arabia,Fruits,Fruits,1053
Jordan,Personal Care,Personal Care,8530
Monaco,Vegetables,Vegetables,9523
Nauru,Snacks,Snacks,2788
Jamaica,Fruits,Fruits,9110
Central African Republic,Beverages,Beverages,6307
Estonia,Clothes,Clothes,4227
Nepal,Beverages,Beverages,9750
Kosovo,Cosmetics,Cosmetics,1788
Laos,Meat,Meat,6283
Niger,Household,Household,1208
Madagascar,Office Supplies,Office Supplies,1569
New Zealand,Cosmetics,Cosmetics,4401
Comoros,Clothes,Clothes,3772
Cyprus,Vegetables,Vegetables,5780
Russia,Personal Care,Personal Care,3556
Cote d'Ivoire,Personal Care,Personal Care,2260
China,Household,Household,4085
Morocco,Baby Food,Baby Food,3255
Canada,Household,Household,1024
Nepal,Meat,Meat,678
Malta,Household,Household,2535
Zimbabwe,Snacks,Snacks,8944
Iceland,Snacks,Snacks,9285
San Marino,Fruits,Fruits,4968
Bulgaria,Snacks,Snacks,4436
Niger,Baby Food,Baby Food,8162
Lithuania,Vegetables,Vegetables,3652
Andorra,Baby Food,Baby Food,442
Myanmar,Meat,Meat,5098
Hungary,Snacks,Snacks,6220
Japan,Vegetables,Vegetables,9438
Uganda,Beverages,Beverages,2412
Iran,Clothes,Clothes,9835
Kiribati,Meat,Meat,8431
Botswana,Cosmetics,Cosmetics,1954
Ghana,Vegetables,Vegetables,6191
Palau,Snacks,Snacks,3959
Kiribati,Cosmetics,Cosmetics,107
Democratic Republic of the Congo,Beverages,Beverages,6514
Turkey,Office Supplies,Office Supplies,7092
Sierra Leone,Cereal,Cereal,2783
Guinea-Bissau,Cosmetics,Cosmetics,6561
Cuba,Beverages,Beverages,8431
Liberia,Vegetables,Vegetables,428
Austria,Household,Household,1620
Seychelles ,Household,Household,3106
Benin,Vegetables,Vegetables,3015
Guinea-Bissau,Office Supplies,Office Supplies,1509
Saint Kitts and Nevis ,Clothes,Clothes,5781
El Salvador,Snacks,Snacks,5053
Ireland,Vegetables,Vegetables,5581
Honduras,Clothes,Clothes,5650
Cyprus,Meat,Meat,579
Latvia,Beverages,Beverages,7715
Turkmenistan,Fruits,Fruits,1439
Democratic Republic of the Congo,Household,Household,8162
Eritrea,Vegetables,Vegetables,1327
Trinidad and Tobago,Cosmetics,Cosmetics,6406
Czech Republic,Fruits,Fruits,5904
Slovenia,Vegetables,Vegetables,4359
Bosnia and Herzegovina,Fruits,Fruits,3337
Liberia,Clothes,Clothes,6436
Greece,Meat,Meat,4288
Finland,Beverages,Beverages,9552
Malta,Household,Household,1921
Lebanon,Beverages,Beverages,3120
Trinidad and Tobago,Fruits,Fruits,1902
Benin,Clothes,Clothes,9054
Slovenia,Household,Household,2393
Belarus,Beverages,Beverages,1769
Haiti,Clothes,Clothes,4060
Sudan,Baby Food,Baby Food,8178
Fiji,Meat,Meat,65
San Marino,Beverages,Beverages,7695
Panama,Fruits,Fruits,6074
Kosovo,Snacks,Snacks,2236
Uzbekistan,Vegetables,Vegetables,249
Azerbaijan,Fruits,Fruits,6212
Thailand,Snacks,Snacks,3256
El Salvador,Meat,Meat,6540
United Kingdom,Meat,Meat,8258
Eritrea,Beverages,Beverages,2632
Spain,Beverages,Beverages,919
Zambia,Vegetables,Vegetables,6403
Slovakia,Cosmetics,Cosmetics,9403
Saint Kitts and Nevis ,Vegetables,Vegetables,2267
Azerbaijan,Meat,Meat,4375
Djibouti,Vegetables,Vegetables,7138
Montenegro,Personal Care,Personal Care,8999
Syria,Personal Care,Personal Care,430
Switzerland,Beverages,Beverages,8938
San Marino,Beverages,Beverages,4058
Lesotho,Beverages,Beverages,2357
Samoa ,Baby Food,Baby Food,2434
Nauru,Office Supplies,Office Supplies,9919
Mexico,Cosmetics,Cosmetics,2473
Kiribati,Vegetables,Vegetables,4789
Qatar,Clothes,Clothes,3590
Uganda,Cosmetics,Cosmetics,2631
Finland,Office Supplies,Office Supplies,7698
Belarus,Cosmetics,Cosmetics,1609
Malta,Baby Food,Baby Food,9212
Guinea,Office Supplies,Office Supplies,2386
Albania,Snacks,Snacks,5044
United Arab Emirates,Household,Household,8128
Nauru,Cereal,Cereal,4611
Federated States of Micronesia,Vegetables,Vegetables,4498
Gabon,Personal Care,Personal Care,9825
Tunisia ,Beverages,Beverages,9660
Qatar,Cereal,Cereal,5101
Sao Tome and Principe,Fruits,Fruits,4278
Iraq,Beverages,Beverages,7352
Benin,Cosmetics,Cosmetics,1516
Trinidad and Tobago,Vegetables,Vegetables,5993
Sudan,Cosmetics,Cosmetics,7038
Palau,Cosmetics,Cosmetics,2938
Zimbabwe,Household,Household,9009
Saint Lucia,Baby Food,Baby Food,2601
Norway,Personal Care,Personal Care,8093
Switzerland,Vegetables,Vegetables,1896
Liechtenstein,Household,Household,7452
Grenada,Vegetables,Vegetables,237
New Zealand,Meat,Meat,2753
Pakistan,Snacks,Snacks,9537
Canada,Vegetables,Vegetables,2158
East Timor,Meat,Meat,4213
Mauritania,Cosmetics,Cosmetics,6331
Switzerland,Clothes,Clothes,1176
Republic of the Congo,Beverages,Beverages,8438
India,Clothes,Clothes,9841
Malta,Beverages,Beverages,4141
Guinea-Bissau,Office Supplies,Office Supplies,2123
Germany,Personal Care,Personal Care,1605
Bulgaria,Vegetables,Vegetables,2436
Jordan,Snacks,Snacks,1494
Monaco,Baby Food,Baby Food,7692
Seychelles ,Personal Care,Personal Care,6972
Jordan,Office Supplies,Office Supplies,7308
Canada,Fruits,Fruits,3703
Sudan,Household,Household,3195
Panama,Cosmetics,Cosmetics,9851
Kyrgyzstan,Fruits,Fruits,9770
Nigeria,Vegetables,Vegetables,6081
Canada,Household,Household,3945
Mongolia,Personal Care,Personal Care,5555
Estonia,Baby Food,Baby Food,5135
Canada,Vegetables,Vegetables,3939
Lesotho,Fruits,Fruits,5254
Haiti,Beverages,Beverages,9396
Macedonia,Baby Food,Baby Food,8716
Bangladesh,Office Supplies,Office Supplies,2591
North Korea,Household,Household,2434
Panama,Meat,Meat,6687
Democratic Republic of the Congo,Vegetables,Vegetables,5824
Botswana,Clothes,Clothes,7349
Djibouti,Baby Food,Baby Food,799
United States of America,Meat,Meat,2740
Saint Kitts and Nevis ,Vegetables,Vegetables,1773
Kiribati,Clothes,Clothes,3525
Somalia,Household,Household,5660
Ghana,Cosmetics,Cosmetics,2868
Dominica,Cosmetics,Cosmetics,1874
Lebanon,Office Supplies,Office Supplies,6433
Solomon Islands,Household,Household,2330
Burundi,Clothes,Clothes,2383
Papua New Guinea,Baby Food,Baby Food,1441
Sudan,Cereal,Cereal,1383
Germany,Office Supplies,Office Supplies,6121
Democratic Republic of the Congo,Vegetables,Vegetables,6598
Jordan,Cereal,Cereal,5785
Iceland,Baby Food,Baby Food,3690
Guinea-Bissau,Baby Food,Baby Food,2347
Andorra,Vegetables,Vegetables,824
Angola,Clothes,Clothes,220
Nepal,Vegetables,Vegetables,8665
Saint Lucia,Household,Household,6319
The Gambia,Clothes,Clothes,376
Kenya,Cereal,Cereal,58
Netherlands,Fruits,Fruits,1621
Hungary,Household,Household,3351
Costa Rica,Baby Food,Baby Food,565
New Zealand,Vegetables,Vegetables,611
Mozambique,Baby Food,Baby Food,7871
Georgia,Fruits,Fruits,8754
Thailand,Cosmetics,Cosmetics,6703
Guatemala,Household,Household,7192
Saint Vincent and the Grenadines,Beverages,Beverages,2726
Brunei,Meat,Meat,7841
Mozambique,Meat,Meat,4104
Tajikistan,Office Supplies,Office Supplies,5114
Cyprus,Cereal,Cereal,1500
Equatorial Guinea,Snacks,Snacks,5925
Malaysia,Fruits,Fruits,8079
Zimbabwe,Clothes,Clothes,9688
Tunisia ,Clothes,Clothes,9505
Federated States of Micronesia,Fruits,Fruits,8317
Andorra,Household,Household,3942
Kosovo,Beverages,Beverages,6227
Niger,Cosmetics,Cosmetics,2054
Kazakhstan,Cosmetics,Cosmetics,332
Sao Tome and Principe,Beverages,Beverages,7004
New Zealand,Cereal,Cereal,45
Slovakia,Meat,Meat,4458
Monaco,Household,Household,7280
Israel,Cosmetics,Cosmetics,2579
China,Meat,Meat,6452
Honduras,Baby Food,Baby Food,2031
Vatican City,Baby Food,Baby Food,4475
Chad,Clothes,Clothes,5978
Tuvalu,Vegetables,Vegetables,763
Jamaica,Beverages,Beverages,84
Democratic Republic of the Congo,Office Supplies,Office Supplies,7229
Malawi,Snacks,Snacks,2514
Yemen,Beverages,Beverages,8289
Zimbabwe,Meat,Meat,3932
Moldova ,Cosmetics,Cosmetics,855
Swaziland,Personal Care,Personal Care,7501
Turkey,Vegetables,Vegetables,4342
